bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
-288.03899365743,-287.74366099039713,-287.8913273239136,0.015352148401218183,0.012189643753831,0.005391392500584079
-287.74366099039713,-287.44832832336425,-287.5959946568807,0.01420090657139647,0.011681741930754707,0.005238295143819516
-287.44832832336425,-287.15299565633137,-287.3006619898478,0.013489845441211649,0.011343140715370513,0.004876695523516708
-287.15299565633137,-286.8576629892985,-287.00532932281493,0.012480815837426147,0.012189643753831,0.0020406086588416997
-286.8576629892985,-286.5623303222656,-286.70999665578205,0.01209481122389703,0.012866846184599387,0.00304847949993707
-286.5623303222656,-286.26699765523273,-286.41466398874917,0.010902937329493914,0.011004539499986319,0.0032216775527040883
-286.26699765523273,-285.97166498819985,-286.1193313217163,0.010408580543746231,0.014221251046136165,0.003614811948971221
-285.97166498819985,-285.67633232116697,-285.8239986546834,0.009995487887163224,0.009988735853833735,0.0032626881191453565
-285.67633232116697,-285.3809996541341,-285.5286659876505,0.00936569088614233,0.011343140715370513,0.001157452913010424
-285.3809996541341,-285.0856669871012,-285.23333332061765,0.008654629755957889,0.010158036461525832,0.0018369703642162375
-285.0856669871012,-284.7903343200684,-284.9380006535848,0.008167044980976283,0.011173840107680567,0.0022540632258484603
-284.7903343200684,-284.4950016530355,-284.64266798655194,0.00716478738795221,0.007787827953836471,0.0006316067902037628
-284.4950016530355,-284.1996689860026,-284.34733531951906,0.006873590925115656,0.011343140715370513,0.0010582963513566094
-284.1996689860026,-283.90433631896974,-284.0520026524862,0.00656207842998671,0.008803631599989054,0.0007843695577880221
-283.90433631896974,-283.60900365193686,-283.7566699854533,0.005823929256748377,0.0067720243076838885,0.002374618691590924
-283.60900365193686,-283.313670984904,-283.4613373184204,0.0057291211060565665,0.008803631599989054,0.0014308853703863544
-283.313670984904,-283.0183383178711,-283.16600465138754,0.005322800460237691,0.009819435246141638,0.0074573020822045755
-283.0183383178711,-282.7230056508382,-282.87067198435466,0.005241536331072637,0.010158036461525832,0.001226384012538169
-282.7230056508382,-282.42767298380534,-282.5753393173218,0.004374718953324849,0.008295729776912763,0.0008826099599980681
-282.42767298380534,-282.13234031677246,-282.2800066502889,0.004469527104015908,0.008126429169220666,0.0005752432119216624
-282.13234031677246,-281.8370076497396,-281.984673983256,0.004266366781105906,0.0069413249153759855,0.00031641642053236455
-281.8370076497396,-281.5416749827067,-281.68934131622314,0.003643341790849519,0.0069413249153759855,0.00018880036148337688
-281.5416749827067,-281.2463423156738,-281.39400864919025,0.00371783390924969,0.009142232815373248,0.0012990514324753102
