psi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
2.7311333119147445,0.017584209734717193,0.0,0.013574115519065844,0.01773056545305085
2.76270710742821,0.06603173595485057,0.028122420808738946,0.04271890453038951,0.04558943621092504
2.7942809029416757,0.14595008556076033,0.08673711847796006,0.0880621424370307,0.08627293574170447
2.8258546984551405,0.2580526601609783,0.1767311490931286,0.1502323705448403,0.13990277857772515
2.857428493968606,0.40328900525604605,0.29918800824955694,0.22985859880186799,0.20660058399786285
2.889002289482071,0.5830593103499698,0.4556366765097982,0.32756957232887207,0.28648774678330424
2.9205760849955364,0.7995414271440701,0.6483949228492097,0.44399267508388696,0.3796852935494617
2.952149880509002,1.0561226664722065,0.8809661253138062,0.5797525492894089,0.4863137300514071
2.983723676022467,1.357866400861134,1.15840895683484,0.7354695106774287,0.606492884132783
3.0152974715359324,1.7118813809928906,1.4875736400403503,0.9117578375484052,0.740341748314143
3.046871267049397,2.1274436082319514,1.8771102418553252,1.1092240065963297,0.8879783253884392
3.0784450625628628,2.6157768815844507,2.3372110639559875,1.328464941021524,1.049519479809304
3.1100188580763284,3.1895116328403827,2.8791293644632834,1.5700663273075104,1.2250807971174558
3.141592653589793,3.861951182939099,3.5145810556196793,1.8346010468605118,1.4147764531550204
